config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,key_fields,source_file,line_number,timestamp,notes
C06,2026-02-28_exp_5,kill_event,unwitnessed,2026-02-28_exp_5:game:1:event:40,Player 5: brown,Impostor,"{""victim"": ""Player 3: lime"", ""kill_timestep"": 5, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.4167, ""kill_timing_cat"": ""mid"", ""game_duration"": 12}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\events_v1.jsonl,40,2026-02-28T07:37:41.724564Z,
C06,2026-02-28_exp_5,kill_event,unwitnessed,2026-02-28_exp_5:game:1:event:62,Player 2: pink,Impostor,"{""victim"": ""Player 7: red"", ""kill_timestep"": 9, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.75, ""kill_timing_cat"": ""late"", ""game_duration"": 12}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\events_v1.jsonl,62,2026-02-28T07:38:39.016116Z,
C06,2026-02-28_exp_5,kill_event,unwitnessed,2026-02-28_exp_5:game:1:event:74,Player 5: brown,Impostor,"{""victim"": ""Player 1: blue"", ""kill_timestep"": 11, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.9167, ""kill_timing_cat"": ""late"", ""game_duration"": 12}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_5\structured-v1\events_v1.jsonl,74,2026-02-28T07:39:41.684487Z,
C06,2026-02-28_exp_6,kill_event,witnessed,2026-02-28_exp_6:game:2:event:22,Player 1: green,Impostor,"{""victim"": ""Player 2: brown"", ""kill_timestep"": 3, ""external_witnesses"": [""Player 7: pink""], ""witness_count"": 1, ""kill_timing_norm"": 0.1071, ""kill_timing_cat"": ""early"", ""game_duration"": 28}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_6\structured-v1\events_v1.jsonl,22,2026-02-28T07:41:34.468068Z,
C06,2026-02-28_exp_6,impostor_survival_after_witness,survived,"[""2026-02-28_exp_6:game:2:event:22"", ""2026-02-28_exp_6:game:2:event:181""]",Player 1: green,Impostor,"{""kill_ev_id"": ""2026-02-28_exp_6:game:2:event:22"", ""victim"": ""Player 2: brown"", ""kill_ts"": 3, ""external_witnesses"": [""Player 7: pink""], ""meeting_id"": 1, ""voteout_ev_id"": ""2026-02-28_exp_6:game:2:event:181"", ""ejected_player"": ""Player 4: cyan"", ""votes_for_killer"": 2, ""total_votes"": 5, ""killer_survived"": true}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_6\structured-v1\events_v1.jsonl,22,2026-02-28T07:41:34.468068Z,kill_event_id -> witness_names -> meeting_id -> votes_for_killer -> total_votes -> killer_survived
C06,2026-02-28_exp_6,kill_event,unwitnessed,2026-02-28_exp_6:game:2:event:154,Player 1: green,Impostor,"{""victim"": ""Player 3: white"", ""kill_timestep"": 25, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.8929, ""kill_timing_cat"": ""late"", ""game_duration"": 28}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_6\structured-v1\events_v1.jsonl,154,2026-02-28T07:55:56.367472Z,
C06,2026-02-28_exp_7,kill_event,witnessed,2026-02-28_exp_7:game:3:event:91,Player 7: yellow,Impostor,"{""victim"": ""Player 6: green"", ""kill_timestep"": 12, ""external_witnesses"": [""Player 3: lime"", ""Player 4: pink""], ""witness_count"": 2, ""kill_timing_norm"": 0.375, ""kill_timing_cat"": ""mid"", ""game_duration"": 32}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_7\structured-v1\events_v1.jsonl,91,2026-02-28T08:05:34.398888Z,
C06,2026-02-28_exp_7,impostor_survival_after_witness,ejected,"[""2026-02-28_exp_7:game:3:event:91"", ""2026-02-28_exp_7:game:3:event:119""]",Player 7: yellow,Impostor,"{""kill_ev_id"": ""2026-02-28_exp_7:game:3:event:91"", ""victim"": ""Player 6: green"", ""kill_ts"": 12, ""external_witnesses"": [""Player 3: lime"", ""Player 4: pink""], ""meeting_id"": 1, ""voteout_ev_id"": ""2026-02-28_exp_7:game:3:event:119"", ""ejected_player"": ""Player 7: yellow"", ""votes_for_killer"": 3, ""total_votes"": 6, ""killer_survived"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_7\structured-v1\events_v1.jsonl,91,2026-02-28T08:05:34.398888Z,kill_event_id -> witness_names -> meeting_id -> votes_for_killer -> total_votes -> killer_survived
C06,2026-02-28_exp_7,kill_event,unwitnessed,2026-02-28_exp_7:game:3:event:132,Player 3: lime,Impostor,"{""victim"": ""Player 4: pink"", ""kill_timestep"": 17, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.5312, ""kill_timing_cat"": ""mid"", ""game_duration"": 32}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_7\structured-v1\events_v1.jsonl,132,2026-02-28T08:10:11.982612Z,
C06,2026-02-28_exp_7,kill_event,unwitnessed,2026-02-28_exp_7:game:3:event:164,Player 3: lime,Impostor,"{""victim"": ""Player 1: red"", ""kill_timestep"": 25, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.7812, ""kill_timing_cat"": ""late"", ""game_duration"": 32}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_7\structured-v1\events_v1.jsonl,164,2026-02-28T08:11:16.803212Z,
C06,2026-02-28_exp_8,kill_event,unwitnessed,2026-02-28_exp_8:game:4:event:16,Player 2: white,Impostor,"{""victim"": ""Player 6: black"", ""kill_timestep"": 2, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.2, ""kill_timing_cat"": ""early"", ""game_duration"": 10}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_8\structured-v1\events_v1.jsonl,16,2026-02-28T08:13:33.243670Z,
C06,2026-02-28_exp_8,kill_event,witnessed,2026-02-28_exp_8:game:4:event:69,Player 2: white,Impostor,"{""victim"": ""Player 3: cyan"", ""kill_timestep"": 9, ""external_witnesses"": [""Player 4: orange"", ""Player 5: red""], ""witness_count"": 2, ""kill_timing_norm"": 0.9, ""kill_timing_cat"": ""late"", ""game_duration"": 10}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_8\structured-v1\events_v1.jsonl,69,2026-02-28T08:17:35.747767Z,
C06,2026-02-28_exp_8,impostor_survival_after_witness,survived_no_meeting,2026-02-28_exp_8:game:4:event:69,Player 2: white,Impostor,"{""kill_ev_id"": ""2026-02-28_exp_8:game:4:event:69"", ""victim"": ""Player 3: cyan"", ""kill_ts"": 9, ""external_witnesses"": [""Player 4: orange"", ""Player 5: red""], ""meeting_id"": null, ""ejected_player"": null, ""killer_survived"": true, ""reason"": ""no_meeting_after_kill""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_8\structured-v1\events_v1.jsonl,69,2026-02-28T08:17:35.747767Z,game ended before next meeting
C06,2026-02-28_exp_8,kill_event,witnessed,2026-02-28_exp_8:game:4:event:70,Player 4: orange,Impostor,"{""victim"": ""Player 5: red"", ""kill_timestep"": 9, ""external_witnesses"": [""Player 2: white""], ""witness_count"": 1, ""kill_timing_norm"": 0.9, ""kill_timing_cat"": ""late"", ""game_duration"": 10}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_8\structured-v1\events_v1.jsonl,70,2026-02-28T08:17:38.826775Z,
C06,2026-02-28_exp_8,impostor_survival_after_witness,survived_no_meeting,2026-02-28_exp_8:game:4:event:70,Player 4: orange,Impostor,"{""kill_ev_id"": ""2026-02-28_exp_8:game:4:event:70"", ""victim"": ""Player 5: red"", ""kill_ts"": 9, ""external_witnesses"": [""Player 2: white""], ""meeting_id"": null, ""ejected_player"": null, ""killer_survived"": true, ""reason"": ""no_meeting_after_kill""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_8\structured-v1\events_v1.jsonl,70,2026-02-28T08:17:38.826775Z,game ended before next meeting
C06,2026-02-28_exp_9,kill_event,unwitnessed,2026-02-28_exp_9:game:5:event:10,Player 3: yellow,Impostor,"{""victim"": ""Player 2: green"", ""kill_timestep"": 1, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.0833, ""kill_timing_cat"": ""early"", ""game_duration"": 12}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_9\structured-v1\events_v1.jsonl,10,2026-02-28T08:18:14.234927Z,
C06,2026-02-28_exp_9,kill_event,unwitnessed,2026-02-28_exp_9:game:5:event:40,Player 3: yellow,Impostor,"{""victim"": ""Player 1: lime"", ""kill_timestep"": 6, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.5, ""kill_timing_cat"": ""mid"", ""game_duration"": 12}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_9\structured-v1\events_v1.jsonl,40,2026-02-28T08:19:45.696091Z,
C06,2026-02-28_exp_9,kill_event,unwitnessed,2026-02-28_exp_9:game:5:event:65,Player 3: yellow,Impostor,"{""victim"": ""Player 4: orange"", ""kill_timestep"": 11, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.9167, ""kill_timing_cat"": ""late"", ""game_duration"": 12}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_9\structured-v1\events_v1.jsonl,65,2026-02-28T08:20:57.334603Z,
