config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,actor_source,key_fields,source_file,line_number,timestamp,notes
C03,2026-02-28_exp_12,task_completed_v2,human,2026-02-28_exp_12:game:3:event:46,Player 3: black,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_12\structured-v1\events_v1.jsonl,46,2026-02-28T09:25:12.059078Z,
C03,2026-02-28_exp_12,task_completed_v2,llm,2026-02-28_exp_12:game:3:event:56,Player 1: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_12\structured-v1\events_v1.jsonl,56,2026-02-28T09:25:40.167263Z,
C03,2026-02-28_exp_12,task_completed_v2,llm,2026-02-28_exp_12:game:3:event:180,Player 1: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_12\structured-v1\events_v1.jsonl,180,2026-02-28T09:36:56.688608Z,
C03,2026-02-28_exp_12,task_completed_v2,llm,2026-02-28_exp_12:game:3:event:221,Player 2: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_12\structured-v1\events_v1.jsonl,221,2026-02-28T09:41:23.123188Z,
C03,2026-02-28_exp_12,task_completed_v2,llm,2026-02-28_exp_12:game:3:event:255,Player 1: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_12\structured-v1\events_v1.jsonl,255,2026-02-28T09:43:20.660649Z,
C03,2026-02-28_exp_13,task_completed_v2,llm,2026-02-28_exp_13:game:4:event:1,Player 1: brown,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,1,2026-02-28T09:46:31.903255Z,
C03,2026-02-28_exp_13,task_completed_v2,human,2026-02-28_exp_13:game:4:event:2,Player 2: lime,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,2,2026-02-28T09:47:37.729395Z,
C03,2026-02-28_exp_13,task_completed_v2,llm,2026-02-28_exp_13:game:4:event:3,Player 3: yellow,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,3,2026-02-28T09:47:39.217831Z,
C03,2026-02-28_exp_13,task_completed_v2,llm,2026-02-28_exp_13:game:4:event:4,Player 4: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,4,2026-02-28T09:47:40.985205Z,
C03,2026-02-28_exp_13,task_completed_v2,llm,2026-02-28_exp_13:game:4:event:7,Player 7: pink,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,7,2026-02-28T09:47:48.812867Z,
C03,2026-02-28_exp_13,task_completed_v2,llm,2026-02-28_exp_13:game:4:event:15,Player 1: brown,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,15,2026-02-28T09:48:49.887291Z,
C03,2026-02-28_exp_13,task_completed_v2,human,2026-02-28_exp_13:game:4:event:23,Player 2: lime,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,23,2026-02-28T09:49:31.788405Z,
C03,2026-02-28_exp_13,task_completed_v2,human,2026-02-28_exp_13:game:4:event:37,Player 2: lime,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,37,2026-02-28T09:50:24.021566Z,
C03,2026-02-28_exp_13,task_completed_v2,llm,2026-02-28_exp_13:game:4:event:38,Player 3: yellow,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,38,2026-02-28T09:50:26.315349Z,
C03,2026-02-28_exp_13,task_completed_v2,llm,2026-02-28_exp_13:game:4:event:43,Player 1: brown,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,43,2026-02-28T09:50:37.077547Z,
C03,2026-02-28_exp_13,task_completed_v2,human,2026-02-28_exp_13:game:4:event:44,Player 2: lime,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,44,2026-02-28T09:51:39.731224Z,
C03,2026-02-28_exp_13,task_completed_v2,llm,2026-02-28_exp_13:game:4:event:63,Player 1: brown,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,63,2026-02-28T09:53:57.897125Z,
C03,2026-02-28_exp_13,task_completed_v2,llm,2026-02-28_exp_13:game:4:event:66,Player 4: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,66,2026-02-28T09:54:08.272564Z,
C03,2026-02-28_exp_13,task_completed_v2,llm,2026-02-28_exp_13:game:4:event:131,Player 4: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,131,2026-02-28T10:01:34.190223Z,
C03,2026-02-28_exp_13,task_completed_v2,llm,2026-02-28_exp_13:game:4:event:136,Player 4: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,136,2026-02-28T10:01:46.216645Z,
C03,2026-02-28_exp_13,task_completed_v2,llm,2026-02-28_exp_13:game:4:event:150,Player 3: yellow,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,150,2026-02-28T10:02:59.730179Z,
C03,2026-02-28_exp_13,task_completed_v2,llm,2026-02-28_exp_13:game:4:event:165,Player 3: yellow,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_13\structured-v1\events_v1.jsonl,165,2026-02-28T10:03:48.099074Z,
C03,2026-02-28_exp_14,task_completed_v2,llm,2026-02-28_exp_14:game:5:event:11,Player 4: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_14\structured-v1\events_v1.jsonl,11,2026-02-28T10:04:56.448492Z,
C03,2026-02-28_exp_14,task_completed_v2,human,2026-02-28_exp_14:game:5:event:12,Player 5: purple,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_14\structured-v1\events_v1.jsonl,12,2026-02-28T10:04:59.338089Z,
C03,2026-02-28_exp_14,task_completed_v2,llm,2026-02-28_exp_14:game:5:event:18,Player 4: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_14\structured-v1\events_v1.jsonl,18,2026-02-28T10:05:11.846881Z,
