config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,actor_source,key_fields,source_file,line_number,timestamp,notes
C07,2026-02-27_exp_4,task_completed_v2,llm,2026-02-27_exp_4:game:2:event:168,Player 5: red,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-02-27_exp_4\structured-v1\events_v1.jsonl,168,2026-02-27T15:57:52.192856Z,
C07,2026-02-27_exp_4,task_completed_v2,llm,2026-02-27_exp_4:game:2:event:172,Player 5: red,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-02-27_exp_4\structured-v1\events_v1.jsonl,172,2026-02-27T15:58:03.729297Z,
C07,2026-02-27_exp_4,task_completed_v2,llm,2026-02-27_exp_4:game:2:event:193,Player 6: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-02-27_exp_4\structured-v1\events_v1.jsonl,193,2026-02-27T15:59:21.411976Z,
C07,2026-02-27_exp_4,task_completed_v2,llm,2026-02-27_exp_4:game:2:event:197,Player 6: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-02-27_exp_4\structured-v1\events_v1.jsonl,197,2026-02-27T15:59:35.149039Z,
C07,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:9,Player 4: blue,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,9,2026-02-28T19:51:19.035294Z,
C07,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:10,Player 5: yellow,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,10,2026-02-28T19:51:28.749069Z,
C07,2026-03-01_exp_0,task_completed_v2,human,2026-03-01_exp_0:game:1:event:11,Player 6: lime,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,11,2026-02-28T19:51:35.958253Z,
C07,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:12,Player 7: red,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,12,2026-02-28T19:51:39.326937Z,
C07,2026-03-01_exp_0,task_completed_v2,human,2026-03-01_exp_0:game:1:event:23,Player 6: lime,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,23,2026-02-28T19:57:19.565211Z,
C07,2026-03-01_exp_0,task_completed_v2,human,2026-03-01_exp_0:game:1:event:29,Player 6: lime,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,29,2026-02-28T19:58:01.294967Z,
C07,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:33,Player 4: blue,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,33,2026-02-28T19:58:32.180060Z,
C07,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:34,Player 5: yellow,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,34,2026-02-28T19:58:36.943949Z,
C07,2026-03-01_exp_0,task_completed_v2,human,2026-03-01_exp_0:game:1:event:47,Player 6: lime,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,47,2026-02-28T20:00:27.488573Z,
C07,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:63,Player 4: blue,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,63,2026-02-28T20:01:52.353165Z,
C07,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:72,Player 7: red,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,72,2026-02-28T20:03:19.607246Z,
C07,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:84,Player 7: red,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,84,2026-02-28T20:05:22.270142Z,
C07,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:87,Player 4: blue,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,87,2026-02-28T20:05:32.334754Z,
C07,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:90,Player 7: red,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,90,2026-02-28T20:05:53.313447Z,
C07,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:262,Player 5: yellow,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,262,2026-02-28T21:19:18.276075Z,
C07,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:266,Player 5: yellow,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,266,2026-02-28T21:19:36.030410Z,
C07,2026-03-01_exp_1,task_completed_v2,llm,2026-03-01_exp_1:game:2:event:13,Player 1: blue,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_1\structured-v1\events_v1.jsonl,13,2026-02-28T21:24:11.808198Z,
C07,2026-03-01_exp_1,task_completed_v2,llm,2026-03-01_exp_1:game:2:event:15,Player 3: black,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_1\structured-v1\events_v1.jsonl,15,2026-02-28T21:24:17.679682Z,
C07,2026-03-01_exp_1,task_completed_v2,llm,2026-03-01_exp_1:game:2:event:17,Player 6: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_1\structured-v1\events_v1.jsonl,17,2026-02-28T21:24:25.283410Z,
C07,2026-03-01_exp_1,task_completed_v2,llm,2026-03-01_exp_1:game:2:event:18,Player 7: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_1\structured-v1\events_v1.jsonl,18,2026-02-28T21:24:29.081305Z,
C07,2026-03-01_exp_1,task_completed_v2,llm,2026-03-01_exp_1:game:2:event:24,Player 7: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_1\structured-v1\events_v1.jsonl,24,2026-02-28T21:24:49.170407Z,
C07,2026-03-01_exp_2,task_completed_v2,llm,2026-03-01_exp_2:game:3:event:2,Player 2: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,2,2026-02-28T21:27:47.460958Z,
C07,2026-03-01_exp_2,task_completed_v2,llm,2026-03-01_exp_2:game:3:event:9,Player 2: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,9,2026-02-28T21:29:11.188773Z,
C07,2026-03-01_exp_2,task_completed_v2,human,2026-03-01_exp_2:game:3:event:12,Player 5: green,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,12,2026-02-28T21:31:40.848637Z,
C07,2026-03-01_exp_2,task_completed_v2,llm,2026-03-01_exp_2:game:3:event:13,Player 6: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,13,2026-02-28T21:31:42.760950Z,
C07,2026-03-01_exp_2,task_completed_v2,llm,2026-03-01_exp_2:game:3:event:17,Player 3: brown,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,17,2026-02-28T21:32:00.279133Z,
C07,2026-03-01_exp_2,task_completed_v2,llm,2026-03-01_exp_2:game:3:event:21,Player 7: yellow,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,21,2026-02-28T21:32:28.411060Z,
C07,2026-03-01_exp_2,task_completed_v2,llm,2026-03-01_exp_2:game:3:event:29,Player 2: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,29,2026-02-28T21:33:02.663563Z,
C07,2026-03-01_exp_2,task_completed_v2,human,2026-03-01_exp_2:game:3:event:31,Player 5: green,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,31,2026-02-28T21:33:09.054914Z,
C07,2026-03-01_exp_2,task_completed_v2,llm,2026-03-01_exp_2:game:3:event:35,Player 2: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,35,2026-02-28T21:33:19.840762Z,
C07,2026-03-01_exp_2,task_completed_v2,human,2026-03-01_exp_2:game:3:event:37,Player 5: green,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,37,2026-02-28T21:33:42.854651Z,
C07,2026-03-01_exp_2,task_completed_v2,llm,2026-03-01_exp_2:game:3:event:38,Player 6: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,38,2026-02-28T21:33:48.580982Z,
C07,2026-03-01_exp_2,task_completed_v2,llm,2026-03-01_exp_2:game:3:event:45,Player 7: yellow,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,45,2026-02-28T21:34:53.605352Z,
C07,2026-03-01_exp_2,task_completed_v2,llm,2026-03-01_exp_2:game:3:event:50,Player 7: yellow,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,50,2026-02-28T21:35:15.347382Z,
C07,2026-03-01_exp_2,task_completed_v2,llm,2026-03-01_exp_2:game:3:event:55,Player 7: yellow,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,55,2026-02-28T21:35:54.364438Z,
C07,2026-03-01_exp_2,task_completed_v2,human,2026-03-01_exp_2:game:3:event:89,Player 5: green,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,89,2026-02-28T21:41:57.651929Z,
C07,2026-03-01_exp_2,task_completed_v2,llm,2026-03-01_exp_2:game:3:event:149,Player 6: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,149,2026-03-01T06:07:31.179103Z,
C07,2026-03-01_exp_2,task_completed_v2,llm,2026-03-01_exp_2:game:3:event:152,Player 6: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_2\structured-v1\events_v1.jsonl,152,2026-03-01T06:07:39.476685Z,
C07,2026-03-01_exp_3,task_completed_v2,llm,2026-03-01_exp_3:game:4:event:8,Player 2: pink,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_3\structured-v1\events_v1.jsonl,8,2026-03-01T06:08:20.365342Z,
C07,2026-03-01_exp_3,task_completed_v2,llm,2026-03-01_exp_3:game:4:event:13,Player 1: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_3\structured-v1\events_v1.jsonl,13,2026-03-01T06:08:43.506678Z,
C07,2026-03-01_exp_3,task_completed_v2,llm,2026-03-01_exp_3:game:4:event:14,Player 2: pink,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_3\structured-v1\events_v1.jsonl,14,2026-03-01T06:08:45.993183Z,
C07,2026-03-01_exp_3,task_completed_v2,llm,2026-03-01_exp_3:game:4:event:17,Player 6: lime,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_3\structured-v1\events_v1.jsonl,17,2026-03-01T06:08:55.765891Z,
C07,2026-03-01_exp_3,task_completed_v2,llm,2026-03-01_exp_3:game:4:event:27,Player 3: brown,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_3\structured-v1\events_v1.jsonl,27,2026-03-01T06:09:30.510677Z,
C07,2026-03-01_exp_3,task_completed_v2,llm,2026-03-01_exp_3:game:4:event:29,Player 6: lime,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_3\structured-v1\events_v1.jsonl,29,2026-03-01T06:09:38.320757Z,
C07,2026-03-01_exp_3,task_completed_v2,llm,2026-03-01_exp_3:game:4:event:32,Player 2: pink,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_3\structured-v1\events_v1.jsonl,32,2026-03-01T06:09:48.932879Z,
C07,2026-03-01_exp_3,task_completed_v2,llm,2026-03-01_exp_3:game:4:event:41,Player 1: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_3\structured-v1\events_v1.jsonl,41,2026-03-01T06:10:16.998067Z,
C07,2026-03-01_exp_3,task_completed_v2,llm,2026-03-01_exp_3:game:4:event:69,Player 6: lime,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_3\structured-v1\events_v1.jsonl,69,2026-03-01T06:12:13.478259Z,
C07,2026-03-01_exp_3,task_completed_v2,llm,2026-03-01_exp_3:game:4:event:74,Player 6: lime,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_3\structured-v1\events_v1.jsonl,74,2026-03-01T06:12:29.846498Z,
C07,2026-03-01_exp_4,task_completed_v2,llm,2026-03-01_exp_4:game:5:event:7,Player 1: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_4\structured-v1\events_v1.jsonl,7,2026-03-01T06:14:13.322567Z,
C07,2026-03-01_exp_4,task_completed_v2,llm,2026-03-01_exp_4:game:5:event:8,Player 2: lime,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_4\structured-v1\events_v1.jsonl,8,2026-03-01T06:14:15.931502Z,
