config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,actor_source,key_fields,source_file,line_number,timestamp,notes
C01,2026-02-26_exp_13,task_completed_v2,llm,2026-02-26_exp_13:game:3:event:20,Player 6: cyan,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,20,2026-02-26T14:46:45.727892Z,
C01,2026-02-26_exp_13,task_completed_v2,llm,2026-02-26_exp_13:game:3:event:21,Player 7: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,21,2026-02-26T14:46:51.177317Z,
C01,2026-02-26_exp_13,task_completed_v2,human,2026-02-26_exp_13:game:3:event:22,Player 1: lime,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,22,2026-02-26T14:48:38.357421Z,
C01,2026-02-26_exp_13,task_completed_v2,llm,2026-02-26_exp_13:game:3:event:23,Player 2: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,23,2026-02-26T14:48:45.169237Z,
C01,2026-02-26_exp_13,task_completed_v2,llm,2026-02-26_exp_13:game:3:event:26,Player 5: blue,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,26,2026-02-26T14:49:03.363815Z,
C01,2026-02-26_exp_13,task_completed_v2,llm,2026-02-26_exp_13:game:3:event:28,Player 7: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,28,2026-02-26T14:49:15.282558Z,
C01,2026-02-26_exp_13,task_completed_v2,human,2026-02-26_exp_13:game:3:event:35,Player 1: lime,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,35,2026-02-26T14:51:23.243311Z,
C01,2026-02-26_exp_13,task_completed_v2,llm,2026-02-26_exp_13:game:3:event:36,Player 2: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,36,2026-02-26T14:51:29.911691Z,
C01,2026-02-26_exp_13,task_completed_v2,llm,2026-02-26_exp_13:game:3:event:45,Player 5: blue,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,45,2026-02-26T14:53:14.296031Z,
C01,2026-02-26_exp_13,task_completed_v2,llm,2026-02-26_exp_13:game:3:event:51,Player 5: blue,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,51,2026-02-26T14:54:00.623631Z,
C01,2026-02-26_exp_13,task_completed_v2,llm,2026-02-26_exp_13:game:3:event:52,Player 7: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,52,2026-02-26T14:54:06.669141Z,
C01,2026-02-26_exp_13,task_completed_v2,human,2026-02-26_exp_13:game:3:event:53,Player 1: lime,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,53,2026-02-26T14:56:32.726529Z,
C01,2026-02-26_exp_13,task_completed_v2,llm,2026-02-26_exp_13:game:3:event:54,Player 2: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,54,2026-02-26T14:56:40.464755Z,
C01,2026-02-26_exp_13,task_completed_v2,llm,2026-02-26_exp_13:game:3:event:58,Player 7: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_13\structured-v1\events_v1.jsonl,58,2026-02-26T14:57:03.712352Z,
C01,2026-02-26_exp_14,task_completed_v2,human,2026-02-26_exp_14:game:4:event:16,Player 2: black,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,16,2026-02-26T15:15:11.093054Z,
C01,2026-02-26_exp_14,task_completed_v2,llm,2026-02-26_exp_14:game:4:event:17,Player 3: purple,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,17,2026-02-26T15:15:17.723323Z,
C01,2026-02-26_exp_14,task_completed_v2,llm,2026-02-26_exp_14:game:4:event:18,Player 4: lime,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,18,2026-02-26T15:15:24.064163Z,
C01,2026-02-26_exp_14,task_completed_v2,llm,2026-02-26_exp_14:game:4:event:19,Player 5: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,19,2026-02-26T15:15:30.043463Z,
